plan_id,profile_id,content,steering_condition,repetition,model_key,target_O,target_N
gpt-4o-mini__syn_0024__meaningful_relationship__persona_only__r0,syn_0024,meaningful_relationship,persona_only,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__meaningful_relationship__liwc_only__r0,syn_0024,meaningful_relationship,liwc_only,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__meaningful_relationship__persona_liwc__r0,syn_0024,meaningful_relationship,persona_liwc,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__meaningful_relationship__lex_fewshot__r0,syn_0024,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__childhood_memory__persona_only__r0,syn_0024,childhood_memory,persona_only,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__childhood_memory__liwc_only__r0,syn_0024,childhood_memory,liwc_only,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__childhood_memory__persona_liwc__r0,syn_0024,childhood_memory,persona_liwc,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__childhood_memory__lex_fewshot__r0,syn_0024,childhood_memory,lex_fewshot,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__turning_point__persona_only__r0,syn_0024,turning_point,persona_only,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__turning_point__liwc_only__r0,syn_0024,turning_point,liwc_only,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__turning_point__persona_liwc__r0,syn_0024,turning_point,persona_liwc,0,gpt-4o-mini,85.0,25.0
gpt-4o-mini__syn_0024__turning_point__lex_fewshot__r0,syn_0024,turning_point,lex_fewshot,0,gpt-4o-mini,85.0,25.0
deepseek-v3__syn_0025__memorable_journey__persona_only__r0,syn_0025,memorable_journey,persona_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__memorable_journey__liwc_only__r0,syn_0025,memorable_journey,liwc_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__memorable_journey__persona_liwc__r0,syn_0025,memorable_journey,persona_liwc,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__memorable_journey__lex_fewshot__r0,syn_0025,memorable_journey,lex_fewshot,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__difficult_decision__persona_only__r0,syn_0025,difficult_decision,persona_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__difficult_decision__liwc_only__r0,syn_0025,difficult_decision,liwc_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__difficult_decision__persona_liwc__r0,syn_0025,difficult_decision,persona_liwc,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__difficult_decision__lex_fewshot__r0,syn_0025,difficult_decision,lex_fewshot,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__daily_life_change__persona_only__r0,syn_0025,daily_life_change,persona_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__daily_life_change__liwc_only__r0,syn_0025,daily_life_change,liwc_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__daily_life_change__persona_liwc__r0,syn_0025,daily_life_change,persona_liwc,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__daily_life_change__lex_fewshot__r0,syn_0025,daily_life_change,lex_fewshot,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__meaningful_relationship__persona_only__r0,syn_0025,meaningful_relationship,persona_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__meaningful_relationship__liwc_only__r0,syn_0025,meaningful_relationship,liwc_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__meaningful_relationship__persona_liwc__r0,syn_0025,meaningful_relationship,persona_liwc,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__meaningful_relationship__lex_fewshot__r0,syn_0025,meaningful_relationship,lex_fewshot,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__childhood_memory__persona_only__r0,syn_0025,childhood_memory,persona_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__childhood_memory__liwc_only__r0,syn_0025,childhood_memory,liwc_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__childhood_memory__persona_liwc__r0,syn_0025,childhood_memory,persona_liwc,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__childhood_memory__lex_fewshot__r0,syn_0025,childhood_memory,lex_fewshot,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__turning_point__persona_only__r0,syn_0025,turning_point,persona_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__turning_point__liwc_only__r0,syn_0025,turning_point,liwc_only,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__turning_point__persona_liwc__r0,syn_0025,turning_point,persona_liwc,0,deepseek-v3,65.0,43.0
deepseek-v3__syn_0025__turning_point__lex_fewshot__r0,syn_0025,turning_point,lex_fewshot,0,deepseek-v3,65.0,43.0
qwen3-32b__syn_0025__memorable_journey__persona_only__r0,syn_0025,memorable_journey,persona_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__memorable_journey__liwc_only__r0,syn_0025,memorable_journey,liwc_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__memorable_journey__persona_liwc__r0,syn_0025,memorable_journey,persona_liwc,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__memorable_journey__lex_fewshot__r0,syn_0025,memorable_journey,lex_fewshot,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__difficult_decision__persona_only__r0,syn_0025,difficult_decision,persona_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__difficult_decision__liwc_only__r0,syn_0025,difficult_decision,liwc_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__difficult_decision__persona_liwc__r0,syn_0025,difficult_decision,persona_liwc,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__difficult_decision__lex_fewshot__r0,syn_0025,difficult_decision,lex_fewshot,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__daily_life_change__persona_only__r0,syn_0025,daily_life_change,persona_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__daily_life_change__liwc_only__r0,syn_0025,daily_life_change,liwc_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__daily_life_change__persona_liwc__r0,syn_0025,daily_life_change,persona_liwc,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__daily_life_change__lex_fewshot__r0,syn_0025,daily_life_change,lex_fewshot,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__meaningful_relationship__persona_only__r0,syn_0025,meaningful_relationship,persona_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__meaningful_relationship__liwc_only__r0,syn_0025,meaningful_relationship,liwc_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__meaningful_relationship__persona_liwc__r0,syn_0025,meaningful_relationship,persona_liwc,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__meaningful_relationship__lex_fewshot__r0,syn_0025,meaningful_relationship,lex_fewshot,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__childhood_memory__persona_only__r0,syn_0025,childhood_memory,persona_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__childhood_memory__liwc_only__r0,syn_0025,childhood_memory,liwc_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__childhood_memory__persona_liwc__r0,syn_0025,childhood_memory,persona_liwc,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__childhood_memory__lex_fewshot__r0,syn_0025,childhood_memory,lex_fewshot,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__turning_point__persona_only__r0,syn_0025,turning_point,persona_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__turning_point__liwc_only__r0,syn_0025,turning_point,liwc_only,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__turning_point__persona_liwc__r0,syn_0025,turning_point,persona_liwc,0,qwen3-32b,65.0,43.0
qwen3-32b__syn_0025__turning_point__lex_fewshot__r0,syn_0025,turning_point,lex_fewshot,0,qwen3-32b,65.0,43.0
gpt-4o-mini__syn_0025__memorable_journey__persona_only__r0,syn_0025,memorable_journey,persona_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__memorable_journey__liwc_only__r0,syn_0025,memorable_journey,liwc_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__memorable_journey__persona_liwc__r0,syn_0025,memorable_journey,persona_liwc,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__memorable_journey__lex_fewshot__r0,syn_0025,memorable_journey,lex_fewshot,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__difficult_decision__persona_only__r0,syn_0025,difficult_decision,persona_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__difficult_decision__liwc_only__r0,syn_0025,difficult_decision,liwc_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__difficult_decision__persona_liwc__r0,syn_0025,difficult_decision,persona_liwc,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__difficult_decision__lex_fewshot__r0,syn_0025,difficult_decision,lex_fewshot,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__daily_life_change__persona_only__r0,syn_0025,daily_life_change,persona_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__daily_life_change__liwc_only__r0,syn_0025,daily_life_change,liwc_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__daily_life_change__persona_liwc__r0,syn_0025,daily_life_change,persona_liwc,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__daily_life_change__lex_fewshot__r0,syn_0025,daily_life_change,lex_fewshot,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__meaningful_relationship__persona_only__r0,syn_0025,meaningful_relationship,persona_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__meaningful_relationship__liwc_only__r0,syn_0025,meaningful_relationship,liwc_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__meaningful_relationship__persona_liwc__r0,syn_0025,meaningful_relationship,persona_liwc,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__meaningful_relationship__lex_fewshot__r0,syn_0025,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__childhood_memory__persona_only__r0,syn_0025,childhood_memory,persona_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__childhood_memory__liwc_only__r0,syn_0025,childhood_memory,liwc_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__childhood_memory__persona_liwc__r0,syn_0025,childhood_memory,persona_liwc,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__childhood_memory__lex_fewshot__r0,syn_0025,childhood_memory,lex_fewshot,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__turning_point__persona_only__r0,syn_0025,turning_point,persona_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__turning_point__liwc_only__r0,syn_0025,turning_point,liwc_only,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__turning_point__persona_liwc__r0,syn_0025,turning_point,persona_liwc,0,gpt-4o-mini,65.0,43.0
gpt-4o-mini__syn_0025__turning_point__lex_fewshot__r0,syn_0025,turning_point,lex_fewshot,0,gpt-4o-mini,65.0,43.0
deepseek-v3__syn_0026__memorable_journey__persona_only__r0,syn_0026,memorable_journey,persona_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__memorable_journey__liwc_only__r0,syn_0026,memorable_journey,liwc_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__memorable_journey__persona_liwc__r0,syn_0026,memorable_journey,persona_liwc,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__memorable_journey__lex_fewshot__r0,syn_0026,memorable_journey,lex_fewshot,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__difficult_decision__persona_only__r0,syn_0026,difficult_decision,persona_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__difficult_decision__liwc_only__r0,syn_0026,difficult_decision,liwc_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__difficult_decision__persona_liwc__r0,syn_0026,difficult_decision,persona_liwc,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__difficult_decision__lex_fewshot__r0,syn_0026,difficult_decision,lex_fewshot,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__daily_life_change__persona_only__r0,syn_0026,daily_life_change,persona_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__daily_life_change__liwc_only__r0,syn_0026,daily_life_change,liwc_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__daily_life_change__persona_liwc__r0,syn_0026,daily_life_change,persona_liwc,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__daily_life_change__lex_fewshot__r0,syn_0026,daily_life_change,lex_fewshot,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__meaningful_relationship__persona_only__r0,syn_0026,meaningful_relationship,persona_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__meaningful_relationship__liwc_only__r0,syn_0026,meaningful_relationship,liwc_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__meaningful_relationship__persona_liwc__r0,syn_0026,meaningful_relationship,persona_liwc,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__meaningful_relationship__lex_fewshot__r0,syn_0026,meaningful_relationship,lex_fewshot,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__childhood_memory__persona_only__r0,syn_0026,childhood_memory,persona_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__childhood_memory__liwc_only__r0,syn_0026,childhood_memory,liwc_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__childhood_memory__persona_liwc__r0,syn_0026,childhood_memory,persona_liwc,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__childhood_memory__lex_fewshot__r0,syn_0026,childhood_memory,lex_fewshot,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__turning_point__persona_only__r0,syn_0026,turning_point,persona_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__turning_point__liwc_only__r0,syn_0026,turning_point,liwc_only,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__turning_point__persona_liwc__r0,syn_0026,turning_point,persona_liwc,0,deepseek-v3,39.0,6.0
deepseek-v3__syn_0026__turning_point__lex_fewshot__r0,syn_0026,turning_point,lex_fewshot,0,deepseek-v3,39.0,6.0
qwen3-32b__syn_0026__memorable_journey__persona_only__r0,syn_0026,memorable_journey,persona_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__memorable_journey__liwc_only__r0,syn_0026,memorable_journey,liwc_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__memorable_journey__persona_liwc__r0,syn_0026,memorable_journey,persona_liwc,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__memorable_journey__lex_fewshot__r0,syn_0026,memorable_journey,lex_fewshot,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__difficult_decision__persona_only__r0,syn_0026,difficult_decision,persona_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__difficult_decision__liwc_only__r0,syn_0026,difficult_decision,liwc_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__difficult_decision__persona_liwc__r0,syn_0026,difficult_decision,persona_liwc,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__difficult_decision__lex_fewshot__r0,syn_0026,difficult_decision,lex_fewshot,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__daily_life_change__persona_only__r0,syn_0026,daily_life_change,persona_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__daily_life_change__liwc_only__r0,syn_0026,daily_life_change,liwc_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__daily_life_change__persona_liwc__r0,syn_0026,daily_life_change,persona_liwc,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__daily_life_change__lex_fewshot__r0,syn_0026,daily_life_change,lex_fewshot,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__meaningful_relationship__persona_only__r0,syn_0026,meaningful_relationship,persona_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__meaningful_relationship__liwc_only__r0,syn_0026,meaningful_relationship,liwc_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__meaningful_relationship__persona_liwc__r0,syn_0026,meaningful_relationship,persona_liwc,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__meaningful_relationship__lex_fewshot__r0,syn_0026,meaningful_relationship,lex_fewshot,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__childhood_memory__persona_only__r0,syn_0026,childhood_memory,persona_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__childhood_memory__liwc_only__r0,syn_0026,childhood_memory,liwc_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__childhood_memory__persona_liwc__r0,syn_0026,childhood_memory,persona_liwc,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__childhood_memory__lex_fewshot__r0,syn_0026,childhood_memory,lex_fewshot,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__turning_point__persona_only__r0,syn_0026,turning_point,persona_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__turning_point__liwc_only__r0,syn_0026,turning_point,liwc_only,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__turning_point__persona_liwc__r0,syn_0026,turning_point,persona_liwc,0,qwen3-32b,39.0,6.0
qwen3-32b__syn_0026__turning_point__lex_fewshot__r0,syn_0026,turning_point,lex_fewshot,0,qwen3-32b,39.0,6.0
gpt-4o-mini__syn_0026__memorable_journey__persona_only__r0,syn_0026,memorable_journey,persona_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__memorable_journey__liwc_only__r0,syn_0026,memorable_journey,liwc_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__memorable_journey__persona_liwc__r0,syn_0026,memorable_journey,persona_liwc,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__memorable_journey__lex_fewshot__r0,syn_0026,memorable_journey,lex_fewshot,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__difficult_decision__persona_only__r0,syn_0026,difficult_decision,persona_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__difficult_decision__liwc_only__r0,syn_0026,difficult_decision,liwc_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__difficult_decision__persona_liwc__r0,syn_0026,difficult_decision,persona_liwc,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__difficult_decision__lex_fewshot__r0,syn_0026,difficult_decision,lex_fewshot,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__daily_life_change__persona_only__r0,syn_0026,daily_life_change,persona_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__daily_life_change__liwc_only__r0,syn_0026,daily_life_change,liwc_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__daily_life_change__persona_liwc__r0,syn_0026,daily_life_change,persona_liwc,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__daily_life_change__lex_fewshot__r0,syn_0026,daily_life_change,lex_fewshot,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__meaningful_relationship__persona_only__r0,syn_0026,meaningful_relationship,persona_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__meaningful_relationship__liwc_only__r0,syn_0026,meaningful_relationship,liwc_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__meaningful_relationship__persona_liwc__r0,syn_0026,meaningful_relationship,persona_liwc,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__meaningful_relationship__lex_fewshot__r0,syn_0026,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__childhood_memory__persona_only__r0,syn_0026,childhood_memory,persona_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__childhood_memory__liwc_only__r0,syn_0026,childhood_memory,liwc_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__childhood_memory__persona_liwc__r0,syn_0026,childhood_memory,persona_liwc,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__childhood_memory__lex_fewshot__r0,syn_0026,childhood_memory,lex_fewshot,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__turning_point__persona_only__r0,syn_0026,turning_point,persona_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__turning_point__liwc_only__r0,syn_0026,turning_point,liwc_only,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__turning_point__persona_liwc__r0,syn_0026,turning_point,persona_liwc,0,gpt-4o-mini,39.0,6.0
gpt-4o-mini__syn_0026__turning_point__lex_fewshot__r0,syn_0026,turning_point,lex_fewshot,0,gpt-4o-mini,39.0,6.0
deepseek-v3__syn_0027__memorable_journey__persona_only__r0,syn_0027,memorable_journey,persona_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__memorable_journey__liwc_only__r0,syn_0027,memorable_journey,liwc_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__memorable_journey__persona_liwc__r0,syn_0027,memorable_journey,persona_liwc,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__memorable_journey__lex_fewshot__r0,syn_0027,memorable_journey,lex_fewshot,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__difficult_decision__persona_only__r0,syn_0027,difficult_decision,persona_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__difficult_decision__liwc_only__r0,syn_0027,difficult_decision,liwc_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__difficult_decision__persona_liwc__r0,syn_0027,difficult_decision,persona_liwc,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__difficult_decision__lex_fewshot__r0,syn_0027,difficult_decision,lex_fewshot,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__daily_life_change__persona_only__r0,syn_0027,daily_life_change,persona_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__daily_life_change__liwc_only__r0,syn_0027,daily_life_change,liwc_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__daily_life_change__persona_liwc__r0,syn_0027,daily_life_change,persona_liwc,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__daily_life_change__lex_fewshot__r0,syn_0027,daily_life_change,lex_fewshot,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__meaningful_relationship__persona_only__r0,syn_0027,meaningful_relationship,persona_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__meaningful_relationship__liwc_only__r0,syn_0027,meaningful_relationship,liwc_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__meaningful_relationship__persona_liwc__r0,syn_0027,meaningful_relationship,persona_liwc,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__meaningful_relationship__lex_fewshot__r0,syn_0027,meaningful_relationship,lex_fewshot,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__childhood_memory__persona_only__r0,syn_0027,childhood_memory,persona_only,0,deepseek-v3,17.0,1.0
deepseek-v3__syn_0027__childhood_memory__liwc_only__r0,syn_0027,childhood_memory,liwc_only,0,deepseek-v3,17.0,1.0
